price,rooms,bed,bath,car,land,lat,long
2050000.0,5,5.0,3.0,3.0,663.0,-37.74351,144.92174
1500000.0,4,4.0,2.0,2.0,465.0,-37.75178,144.89876
900000.0,5,5.0,3.0,4.0,663.0,-37.70659000000001,144.97109
700000.0,3,3.0,1.0,4.0,658.0,-37.70711,144.97318
515000.0,1,1.0,1.0,0.0,173.0,-37.70745,144.97046
904000.0,3,3.0,1.0,3.0,1014.0,-37.88472,145.26653000000005
2700000.0,3,3.0,3.0,1.0,433014.0,-37.79751,144.98309
1060000.0,3,3.0,2.0,2.0,6367.0,-37.7967,144.98363
545000.0,1,1.0,1.0,1.0,1730.0,-37.79636,144.98394
3200000.0,4,4.0,4.0,0.0,225.0,-37.80209,144.97443
1705000.0,3,3.0,1.0,1.0,139.0,-37.79068,144.97824
850250.0,3,3.0,2.0,1.0,6712.0,-37.78334,144.97782
1220000.0,3,3.0,1.0,1.0,293.0,-37.78446,144.92797
455000.0,2,2.0,1.0,1.0,0.0,-37.79975,144.88368
575000.0,2,2.0,2.0,1.0,88.0,-37.78872,144.88891
360000.0,1,1.0,1.0,1.0,76.0,-37.83221,145.17117
610000.0,3,3.0,2.0,1.0,654.0,-38.16415,145.14251000000004
850000.0,3,3.0,1.0,1.0,884.0,-38.1632,145.10766
775000.0,3,3.0,2.0,4.0,1290.0,-37.48381,144.60052
629000.0,3,3.0,1.0,2.0,552.0,-37.68641,144.89826000000005
452500.0,3,3.0,1.0,0.0,259.0,-37.6974,144.8916
3400000.0,5,5.0,3.0,2.0,720.0,-37.85875,145.07978
320000.0,1,1.0,1.0,0.0,0.0,-37.85852,145.04547
839000.0,2,2.0,1.0,1.0,97.0,-37.84799,145.06353
1690000.0,3,3.0,1.0,2.0,625.0,-37.85728,145.08743
2165000.0,4,4.0,3.0,2.0,409.0,-37.852,145.07321000000005
2215000.0,5,5.0,2.0,2.0,847.0,-37.85611,145.08776
851000.0,2,2.0,1.0,1.0,100.0,-37.85258,145.08588999999995
1910000.0,3,3.0,2.0,1.0,348.0,-37.86014,145.04221
1311000.0,3,3.0,2.0,1.0,853.0,-37.88984,145.18016
565000.0,2,2.0,1.0,2.0,193.0,-37.70612,144.9144
770000.0,3,3.0,1.0,2.0,604.0,-37.70855,144.90441
1220000.0,2,2.0,1.0,2.0,829.0,-37.71259000000001,144.91218999999995
714000.0,3,3.0,1.0,1.0,594.0,-37.69039,145.09753
815000.0,3,3.0,2.0,2.0,609.0,-37.71636,145.09792
1345000.0,3,3.0,1.0,1.0,587.0,-37.94087,145.03366
630000.0,2,2.0,2.0,2.0,0.0,-37.82127,145.02238
420000.0,1,1.0,1.0,1.0,0.0,-37.82334,145.04015
1857000.0,2,2.0,1.0,1.0,230.0,-37.81813,145.02295
370000.0,1,1.0,1.0,1.0,0.0,-37.82541,145.02591
1500000.0,3,3.0,3.0,2.0,255.0,-37.83195,145.04211999999995
1425000.0,3,3.0,1.0,1.0,333.0,-37.82737,145.02971000000005
1910000.0,3,3.0,2.0,2.0,242.0,-37.82834,145.03937
1485000.0,3,3.0,2.0,2.0,0.0,-37.82452,145.02204
505000.0,1,1.0,1.0,1.0,0.0,-37.82742,145.05324
595000.0,2,2.0,1.0,1.0,0.0,-37.83781,145.05234
560000.0,1,1.0,1.0,1.0,803.0,-37.82689,145.05542
2825000.0,3,3.0,1.0,3.0,860.0,-37.82108,145.05739
1031000.0,4,4.0,2.0,0.0,1060.0,-37.82985,145.26176
1040000.0,3,3.0,1.0,1.0,756.0,-37.82909,145.233
912000.0,3,3.0,2.0,2.0,471.0,-37.82996,145.24311
450000.0,2,2.0,1.0,0.0,2020.0,-37.75692,145.06426000000005
1250000.0,3,3.0,1.0,0.0,668.0,-37.75212,145.05945
650000.0,2,2.0,1.0,0.0,683.0,-37.75022,145.04778000000005
680000.0,3,3.0,1.0,0.0,544.0,-37.75024000000001,145.04798
1645000.0,4,4.0,2.0,4.0,596.0,-37.75008,145.05051
720000.0,3,3.0,1.0,1.0,146.0,-37.75132,145.05331
697500.0,3,3.0,1.0,1.0,430.0,-37.74962,145.04658
810000.0,3,3.0,1.0,3.0,619.0,-37.73586,145.04908
463000.0,2,2.0,1.0,1.0,90.0,-37.74391,145.04668999999996
1242000.0,3,3.0,1.0,2.0,700.0,-37.95384,145.05443
677500.0,2,2.0,1.0,1.0,130.0,-37.94874,145.02631
580000.0,4,4.0,2.0,2.0,600.0,-37.6844,144.75595
540000.0,4,4.0,2.0,2.0,650.0,-37.85954,144.71456
516000.0,3,3.0,1.0,1.0,537.0,-37.86833,144.7035
1570000.0,4,4.0,2.0,1.0,455.0,-37.9016,145.08293999999995
790000.0,5,5.0,2.0,2.0,1034.0,-37.63826,145.1991
2400000.0,2,2.0,1.0,0.0,1110.0,-37.76778,145.03312
950000.0,3,3.0,1.0,2.0,360.0,-37.75715,145.04965
550000.0,3,3.0,1.0,2.0,704.0,-37.6845,144.90761
1022000.0,4,4.0,2.0,2.0,284.0,-37.73574,144.87014
850000.0,3,3.0,1.0,1.0,597.0,-37.73305,144.86526
518500.0,3,3.0,1.0,1.0,165.0,-37.74182,144.85498
1225000.0,3,3.0,2.0,2.0,223.0,-37.79496,144.92659
2660000.0,5,5.0,2.0,2.0,696.0,-37.80347,145.0489
1510000.0,3,3.0,1.0,2.0,446.0,-37.79855,145.04493
802000.0,2,2.0,1.0,1.0,0.0,-37.80456,145.03745
1007000.0,3,3.0,2.0,1.0,0.0,-37.80495,145.04949
2550000.0,4,4.0,2.0,3.0,776.0,-37.80869000000001,145.06026
860000.0,2,2.0,2.0,1.0,0.0,-37.80593,145.05121
1840000.0,2,2.0,2.0,2.0,697.0,-37.7976,145.04816
1750000.0,4,4.0,2.0,2.0,696.0,-37.79147,145.05334
688000.0,2,2.0,2.0,1.0,240.0,-38.00013,145.14673
570000.0,3,3.0,1.0,1.0,118.0,-37.80857,144.87682
900000.0,3,3.0,1.0,1.0,275.0,-37.81167,144.88346
345000.0,4,4.0,1.0,0.0,651.0,-37.67028,144.59455
570000.0,3,3.0,1.0,2.0,525.0,-37.6676,145.00445
650000.0,3,3.0,3.0,2.0,1060.0,-38.15752,145.19127
420000.0,2,2.0,1.0,1.0,119.0,-37.72861,145.109
642500.0,2,2.0,2.0,1.0,126.0,-37.78458,144.88106000000005
798000.0,3,3.0,2.0,2.0,159.0,-37.78974,144.88143
755000.0,3,3.0,2.0,2.0,0.0,-37.78966,144.87821
710000.0,3,3.0,2.0,2.0,186.0,-37.78559,144.86483
1650000.0,3,3.0,1.0,2.0,354.0,-37.85189,145.03335
2020000.0,3,3.0,2.0,2.0,400.0,-37.85183,145.03863
3000000.0,4,4.0,3.0,3.0,736.0,-37.86954,145.0444
2500000.0,3,3.0,3.0,3.0,1011.0,-37.8652,145.05248
2500000.0,3,3.0,1.0,2.0,1128.0,-37.87923,145.08955
1200000.0,3,3.0,2.0,2.0,352.0,-37.77413,144.87533
940000.0,3,3.0,2.0,2.0,366.0,-37.7816,144.88998999999995
1200000.0,2,2.0,1.0,2.0,397.0,-37.90978,145.02937
600000.0,4,4.0,2.0,2.0,935.0,-37.68503,144.54237
900000.0,3,3.0,1.0,2.0,585.0,-37.98137,145.0918
2025000.0,4,4.0,2.0,2.0,408.0,-37.98707,145.0609
630000.0,4,4.0,2.0,2.0,475.0,-37.606,145.08785
1071000.0,3,3.0,1.0,2.0,684.0,-37.82771,145.20763
973000.0,3,3.0,2.0,2.0,323.0,-37.8099,145.19506
881100.0,3,3.0,2.0,4.0,786.0,-37.72532,145.12488000000005
1060000.0,2,2.0,1.0,1.0,283.0,-37.76218,144.92886
1225000.0,3,3.0,2.0,2.0,674.0,-37.76389,144.9185
930000.0,3,3.0,1.0,4.0,905.0,-37.78216,145.30721
1800000.0,4,4.0,2.0,2.0,656.0,-38.00119,145.08588999999995
1440000.0,4,4.0,2.0,2.0,695.0,-38.00477,145.10078
900000.0,3,3.0,2.0,2.0,344.0,-37.85991,145.14523
730000.0,2,2.0,1.0,1.0,292.0,-37.86528,145.11775
2558000.0,5,5.0,5.0,2.0,667.0,-37.88007,145.12328
1001000.0,4,4.0,2.0,7.0,771.0,-37.92862,145.16664
655000.0,4,4.0,2.0,2.0,638.0,-38.01706,145.29076
1050000.0,2,2.0,1.0,0.0,571.0,-37.84147,144.88494
730000.0,3,3.0,2.0,2.0,200.0,-37.85134,144.88636
1195000.0,3,3.0,2.0,2.0,358.0,-37.84586,144.88948
923000.0,4,4.0,2.0,2.0,224.0,-37.83859,144.88128
600000.0,2,2.0,1.0,1.0,163.0,-37.84608,144.86525
1230000.0,3,3.0,2.0,1.0,324.0,-37.7431,144.88722
1475000.0,4,4.0,2.0,1.0,137.0,-37.80072,144.9496
450000.0,2,2.0,1.0,1.0,0.0,-37.7955,144.94922
525000.0,2,2.0,1.0,1.0,1618.0,-37.79878,144.94746999999995
1225000.0,3,3.0,1.0,2.0,260.0,-37.77985,144.99528
1955000.0,4,4.0,2.0,1.0,5.0,-37.7628,144.99375
2775000.0,3,3.0,1.0,2.0,901.0,-37.78062,145.00627
1310000.0,3,3.0,1.0,2.0,717.0,-37.82688,145.17163
1415000.0,4,4.0,2.0,3.0,588.0,-37.89215,145.10472
601000.0,2,2.0,1.0,1.0,0.0,-37.91061,145.0862
440000.0,2,2.0,1.0,1.0,1100.0,-37.90188,145.04172
370000.0,1,1.0,1.0,1.0,2029.0,-37.90143,145.04183999999995
1051000.0,3,3.0,2.0,2.0,597.0,-37.98703,145.09131000000005
1206000.0,3,3.0,2.0,2.0,300.0,-37.98833,145.07741
900000.0,3,3.0,2.0,1.0,0.0,-37.72882,144.93301
940000.0,3,3.0,1.0,2.0,587.0,-37.73112,144.94418000000005
257500.0,1,1.0,1.0,1.0,0.0,-37.7237,144.92231999999996
257500.0,1,1.0,1.0,1.0,995.0,-37.7237,144.92231999999996
1114000.0,3,3.0,2.0,2.0,256.0,-37.72034,144.93788
520000.0,3,3.0,2.0,2.0,312.0,-37.89273,144.72558999999995
715000.0,4,4.0,2.0,2.0,630.0,-37.89807,144.73925
1900000.0,3,3.0,2.0,3.0,337.0,-37.83802,144.92442
1480000.0,2,2.0,2.0,2.0,0.0,-37.84068,144.93547
760000.0,2,2.0,2.0,1.0,0.0,-37.84158,144.93809
2635000.0,4,4.0,2.0,2.0,401.0,-37.85565,145.00839
1250000.0,2,2.0,1.0,0.0,192.0,-37.85562,145.00571000000005
400000.0,1,1.0,1.0,2.0,0.0,-37.85126,145.00832
1310000.0,2,2.0,2.0,1.0,78.0,-37.85083,144.99092
626000.0,2,2.0,1.0,2.0,0.0,-37.85059,144.99188
1270000.0,3,3.0,2.0,2.0,585.0,-37.74251,145.0008
980000.0,3,3.0,1.0,5.0,581.0,-37.74118,145.01202
1148000.0,4,4.0,1.0,2.0,552.0,-37.72879,144.98538
1540000.0,3,3.0,2.0,1.0,288.0,-37.78311,144.96548
1210000.0,4,4.0,3.0,4.0,725.0,-37.70833,145.0045
935000.0,3,3.0,1.0,2.0,529.0,-37.72017,144.99873
510000.0,3,3.0,2.0,2.0,292.0,-37.71331,144.9871
861000.0,5,5.0,3.0,2.0,650.0,-37.69894,145.03411
732000.0,3,3.0,1.0,2.0,952.0,-37.69969,145.01039
755000.0,4,4.0,2.0,2.0,479.0,-37.70952,145.033
325000.0,1,1.0,1.0,1.0,60.0,-37.71751,144.99849
1200000.0,4,4.0,2.0,2.0,499.0,-37.72614,144.99892
1450000.0,3,3.0,2.0,2.0,1555.0,-37.8357,145.22564
800000.0,3,3.0,2.0,1.0,461.0,-37.82536,145.22228
655000.0,2,2.0,1.0,1.0,306.0,-37.80436,145.23339
812000.0,4,4.0,2.0,2.0,962.0,-37.80161,145.22151000000005
1400000.0,3,3.0,2.0,2.0,697.0,-37.73165,145.06564
1170000.0,5,5.0,3.0,3.0,694.0,-37.73968,145.07973
970000.0,5,5.0,3.0,2.0,725.0,-37.92739,145.25705
3350000.0,5,5.0,4.0,4.0,700.0,-37.95762,145.01418
2255000.0,5,5.0,3.0,2.0,556.0,-37.95017,145.02053999999995
870000.0,3,3.0,2.0,2.0,590.0,-37.89628,145.22294
1870000.0,4,4.0,2.0,2.0,457.0,-37.80803,144.89601000000005
1750000.0,3,3.0,3.0,2.0,100.0,-37.83453,144.95782
1800000.0,4,4.0,3.0,1.0,153.0,-37.83591,144.94963
485000.0,4,4.0,2.0,2.0,196.0,-37.63873,145.07805
1350000.0,2,2.0,2.0,1.0,0.0,-37.82863,144.98514
940000.0,3,3.0,2.0,3.0,0.0,-37.8453,144.98487
410000.0,1,1.0,1.0,1.0,0.0,-37.8446,145.00018
980000.0,2,2.0,1.0,0.0,0.0,-37.83873,145.00133
380000.0,1,1.0,1.0,0.0,0.0,-37.84368,144.99577
625000.0,2,2.0,1.0,1.0,0.0,-37.8281,144.96627
917000.0,6,6.0,2.0,2.0,869.0,-37.93594,145.14674
632500.0,4,4.0,2.0,2.0,592.0,-37.73084,144.78348
702000.0,3,0.0,0.0,0.0,600.0,-37.72945,144.79592
701000.0,2,2.0,1.0,0.0,0.0,-37.86257,144.99161
1600000.0,4,4.0,2.0,3.0,613.0,-37.86667,144.98324
2000000.0,7,7.0,3.0,4.0,608.0,-37.73681,144.90587
1610000.0,4,4.0,3.0,2.0,861.0,-37.73154,144.92243
1742000.0,3,3.0,2.0,3.0,697.0,-37.74057,144.92172
1016000.0,3,3.0,2.0,1.0,304.0,-37.73456,144.91521
700000.0,3,3.0,2.0,1.0,485.0,-37.78703,144.84569
615000.0,2,2.0,1.0,0.0,418.0,-37.79595,144.83206
650000.0,3,3.0,1.0,2.0,691.0,-37.78825,144.80098999999996
2400000.0,5,5.0,3.0,2.0,593.0,-37.83199000000001,145.10877
938000.0,3,3.0,1.0,2.0,271.0,-37.8364,145.10609
2290000.0,4,4.0,2.0,2.0,910.0,-37.82933,145.09642
1775000.0,3,3.0,2.0,2.0,780.0,-37.81403,145.08968000000004
659500.0,3,3.0,2.0,4.0,665.0,-37.69969,144.7685
505000.0,4,4.0,2.0,2.0,498.0,-37.84267,144.65407
560000.0,4,4.0,2.0,2.0,452.0,-37.83851,144.6887
701000.0,4,4.0,2.0,2.0,651.0,-37.70847,144.78413
2600000.0,4,4.0,2.0,3.0,1330.0,-37.75343,145.11958
1205000.0,4,4.0,2.0,2.0,646.0,-37.75807,145.13478
1750000.0,5,5.0,3.0,2.0,787.0,-37.76873,145.15894
1350000.0,4,4.0,2.0,2.0,1025.0,-37.75334,145.16655
2300000.0,5,5.0,3.0,3.0,4001.0,-37.74508,145.15341
2330000.0,5,5.0,2.0,2.0,862.0,-37.75571,145.15521
1350000.0,3,3.0,2.0,3.0,725.0,-37.76616,145.11207
1410000.0,5,5.0,2.0,2.0,648.0,-37.77033,145.1214
1204000.0,3,3.0,1.0,2.0,716.0,-37.77006,145.10429
610000.0,3,3.0,1.0,0.0,1281.0,-37.863,145.30716
760000.0,4,4.0,1.0,2.0,695.0,-37.67877,145.03656
670000.0,3,3.0,2.0,2.0,541.0,-37.67231,145.00556
1860000.0,3,3.0,2.0,2.0,0.0,-37.8404,145.01425
1400000.0,3,3.0,2.0,2.0,0.0,-37.83725,145.01476
1350000.0,3,3.0,2.0,1.0,187.0,-37.84297,145.01819
2070000.0,4,4.0,3.0,2.0,291.0,-37.77784000000001,144.93482
865000.0,3,3.0,1.0,2.0,603.0,-37.835,145.21086
980000.0,4,4.0,2.0,0.0,539.0,-37.83459000000001,145.21264
950000.0,4,4.0,2.0,2.0,660.0,-37.84902,145.18276
1295000.0,4,4.0,2.0,2.0,702.0,-37.73226,145.09855
788800.0,4,4.0,2.0,4.0,631.0,-37.7156,145.08875
900000.0,3,3.0,2.0,2.0,280.0,-37.71147,145.08003
700000.0,3,3.0,1.0,1.0,530.0,-37.70598,145.07713
455000.0,4,4.0,1.0,4.0,534.0,-37.88496,144.66332
483000.0,3,3.0,1.0,2.0,569.0,-37.89118,144.65368
455000.0,3,3.0,1.0,1.0,610.0,-37.88632,144.67582
1276000.0,4,4.0,2.0,1.0,323.0,-37.79429,144.87412
700000.0,3,3.0,2.0,4.0,673.0,-37.67558,144.8976
729000.0,3,3.0,1.0,1.0,672.0,-37.6784,144.88797
1184000.0,4,4.0,2.0,2.0,700.0,-37.91161,145.19693999999996
1157000.0,4,4.0,2.0,2.0,752.0,-37.91212,145.1793
1100000.0,5,5.0,2.0,2.0,672.0,-37.91299,145.1767
2200000.0,4,4.0,3.0,2.0,650.0,-37.85925,144.88761
865000.0,2,2.0,2.0,0.0,70.0,-37.85143,144.98574
900000.0,3,3.0,2.0,2.0,0.0,-37.75912,145.28886
500000.0,4,4.0,2.0,1.0,512.0,-37.87959,144.60977
1142000.0,4,4.0,3.0,2.0,234.0,-37.81961,144.88132
1100000.0,3,3.0,1.0,6.0,732.0,-37.82252,144.87718
780000.0,2,2.0,1.0,1.0,178.0,-37.81481,144.88013
920000.0,3,3.0,2.0,2.0,182.0,-37.81249,144.89531000000005
500000.0,2,2.0,1.0,1.0,0.0,-37.81352,144.88311000000004
655000.0,4,4.0,3.0,3.0,531.0,-37.74373,144.77567
890000.0,4,4.0,1.0,1.0,499.0,-37.86639,144.82625
935000.0,4,4.0,2.0,2.0,629.0,-37.86027,144.82073
815000.0,3,3.0,2.0,2.0,159.0,-37.86472,144.82929
440500.0,3,3.0,1.0,1.0,205.0,-37.88995,144.78505
451500.0,3,3.0,1.0,1.0,180.0,-37.83648,144.86296000000004
825000.0,3,3.0,2.0,2.0,2905.0,-37.78258,144.91693999999995
425500.0,2,2.0,1.0,1.0,1727.0,-37.77341,144.9013
920000.0,2,2.0,2.0,0.0,234.0,-37.78052,144.93001999999996
762000.0,3,3.0,1.0,1.0,0.0,-37.77261,144.92276
1306000.0,3,3.0,1.0,0.0,199.0,-37.77561,144.91695
566000.0,2,2.0,1.0,1.0,1017.0,-37.77226,144.90941999999995
1420000.0,3,3.0,1.0,1.0,726.0,-37.86173,145.11074
805000.0,3,3.0,2.0,2.0,0.0,-38.02768,145.10187
934000.0,4,4.0,2.0,1.0,581.0,-37.76421,144.85594
585000.0,2,2.0,1.0,1.0,598.0,-37.87149,144.99746000000005
2330000.0,3,3.0,2.0,4.0,656.0,-37.8079,145.09162
1721000.0,3,3.0,2.0,2.0,301.0,-37.79535,145.07131
650000.0,3,3.0,1.0,2.0,787.0,-37.82737,145.2938
762000.0,3,3.0,2.0,2.0,792.0,-37.82809,145.29287
1384000.0,4,4.0,3.0,2.0,631.0,-37.9108,145.07908
1350000.0,3,3.0,2.0,1.0,601.0,-37.81224,145.15594
1070000.0,3,3.0,1.0,2.0,448.0,-37.82956,145.13868
1500000.0,2,2.0,1.0,1.0,1021.0,-37.83189,145.15785
1200000.0,3,3.0,2.0,2.0,567.0,-37.81684,145.14992
1200000.0,6,6.0,2.0,2.0,675.0,-37.80716,145.16504
1100000.0,3,3.0,1.0,1.0,614.0,-37.81103,145.15917
706000.0,2,2.0,1.0,1.0,305.0,-37.80906,145.15787
785000.0,3,3.0,2.0,2.0,723.0,-37.85284,145.26942
950000.0,4,4.0,2.0,4.0,2033.0,-37.86669000000001,145.29959
2800000.0,4,4.0,3.0,2.0,498.0,-37.90396,144.99126
290000.0,1,1.0,1.0,1.0,0.0,-37.9041,144.9993
570500.0,3,3.0,1.0,1.0,640.0,-37.68187,144.92421000000004
631000.0,4,4.0,2.0,2.0,696.0,-37.68584,144.9315
372100.0,2,2.0,1.0,1.0,0.0,-37.82212,144.84476999999995
1350000.0,4,4.0,2.0,1.0,372.0,-37.76166,144.95065
1300000.0,5,5.0,2.0,0.0,479.0,-37.75915,144.96755
315000.0,1,1.0,1.0,1.0,0.0,-37.77034,144.95334
702500.0,2,2.0,2.0,1.0,65.0,-37.76812,144.97413999999995
275000.0,1,1.0,1.0,1.0,1388.0,-37.7684,144.94214
835000.0,2,2.0,1.0,1.0,207.0,-37.76221,144.94055
900000.0,10,10.0,3.0,2.0,313.0,-37.71098,145.05381
710000.0,3,3.0,1.0,1.0,540.0,-37.70636,145.05462
1320000.0,3,3.0,1.0,1.0,620.0,-37.85436,145.13827
480000.0,2,2.0,1.0,1.0,830.0,-37.88414,145.0528
1840000.0,3,3.0,2.0,1.0,483.0,-37.89204,145.06086000000005
430000.0,2,2.0,1.0,1.0,2048.0,-37.88642,145.05979
525000.0,3,3.0,1.0,1.0,400.0,-37.74254000000001,144.74572
495000.0,2,2.0,1.0,1.0,198.0,-38.0796,145.13272
403500.0,2,2.0,2.0,3.0,339.0,-38.09665,145.17646000000005
1550000.0,4,4.0,2.0,1.0,642.0,-37.88512,145.04554
361000.0,1,1.0,1.0,1.0,60.0,-37.87972,145.03351
960000.0,3,3.0,2.0,2.0,382.0,-37.88304,145.0969
696000.0,3,3.0,1.0,2.0,259.0,-37.91735,145.13814
1115000.0,5,5.0,2.0,2.0,590.0,-37.92304,145.10984
1950000.0,3,3.0,1.0,2.0,734.0,-37.91583,145.13363
962000.0,4,4.0,2.0,4.0,724.0,-37.93197,145.12219
900000.0,3,3.0,1.0,0.0,227.0,-37.75296,144.95967
365000.0,1,1.0,1.0,0.0,0.0,-37.79597,144.99108
310000.0,2,2.0,1.0,1.0,38.0,-37.57467000000001,144.92229
662000.0,3,3.0,1.0,1.0,396.0,-37.79486,145.28673999999995
625500.0,3,3.0,1.0,2.0,397.0,-37.79795,145.2957
459000.0,3,3.0,1.0,0.0,583.0,-37.67048,144.93992
420500.0,3,3.0,1.0,1.0,650.0,-37.67506,144.93793
583000.0,4,4.0,1.0,2.0,757.0,-37.97369000000001,145.19714
618500.0,3,3.0,1.0,2.0,540.0,-37.95661,145.2191
727000.0,3,3.0,1.0,1.0,763.0,-37.95466,145.21193
535000.0,3,3.0,1.0,0.0,675.0,-37.76496,144.77289
560000.0,3,3.0,2.0,2.0,543.0,-37.7143,144.77096
860000.0,4,4.0,2.0,2.0,663.0,-37.79215,144.76285
802000.0,3,3.0,2.0,2.0,251.0,-37.98146,145.11715
800000.0,3,3.0,2.0,4.0,801.0,-37.98596,145.13187
854000.0,4,4.0,2.0,2.0,676.0,-37.97936,145.13302
1735000.0,3,3.0,1.0,2.0,725.0,-37.78707,145.15161
920000.0,3,3.0,2.0,2.0,239.0,-37.77323,145.18029
904000.0,3,3.0,1.0,2.0,720.0,-37.80349,145.19666
500000.0,3,3.0,1.0,3.0,621.0,-37.98537,145.23505
1440000.0,3,3.0,1.0,2.0,598.0,-37.76093,145.056
900000.0,3,3.0,2.0,2.0,0.0,-37.88472,145.00025
540000.0,2,2.0,1.0,1.0,132.0,-37.71513,145.15323999999995
1054000.0,4,4.0,3.0,2.0,791.0,-37.71296,145.13773
625000.0,4,4.0,2.0,2.0,669.0,-37.96466,145.27006
600000.0,3,3.0,1.0,2.0,524.0,-37.64273,145.03751
401500.0,2,2.0,2.0,1.0,149.0,-37.6311,145.0232
630000.0,3,3.0,2.0,2.0,388.0,-37.62864,145.02265
1012000.0,4,4.0,3.0,3.0,631.0,-37.6246,145.01686
565000.0,4,4.0,2.0,2.0,548.0,-37.64386,145.04817
502500.0,2,2.0,1.0,1.0,0.0,-37.7494,144.92096
1550000.0,3,3.0,1.0,1.0,730.0,-37.74253,144.91753
420000.0,2,2.0,1.0,1.0,0.0,-37.74444,144.92084
785000.0,2,2.0,1.0,2.0,145.0,-37.73993,144.90271
1410000.0,3,3.0,2.0,1.0,585.0,-37.75374,144.88932
750000.0,3,3.0,1.0,1.0,724.0,-37.71097,144.97324
748888.0,4,4.0,2.0,4.0,1014.0,-37.88189000000001,145.29148
850000.0,4,4.0,2.0,1.0,738.0,-37.89863,145.26708
490000.0,1,1.0,1.0,1.0,0.0,-37.80348,144.98256999999995
381000.0,1,1.0,1.0,1.0,454.0,-37.77869000000001,144.98578
650000.0,2,2.0,1.0,1.0,0.0,-37.78334,144.97782
1502000.0,3,3.0,1.0,0.0,179.0,-37.7844,144.99005
878000.0,3,3.0,2.0,2.0,163.0,-37.80069,144.88199
440000.0,3,3.0,1.0,1.0,0.0,-37.79633,144.88526000000005
395000.0,2,2.0,1.0,1.0,0.0,-37.79711,144.88825
991000.0,2,2.0,1.0,1.0,318.0,-37.79529,144.88453
945000.0,4,4.0,2.0,2.0,294.0,-37.85156,145.16923
1020000.0,2,2.0,1.0,1.0,581.0,-37.84207,145.17795
1234000.0,6,6.0,3.0,2.0,579.0,-37.83508,145.16936
506000.0,3,3.0,1.0,4.0,578.0,-38.13743,145.16702
755000.0,4,4.0,1.0,1.0,622.0,-38.16146,145.12997
807000.0,4,4.0,2.0,3.0,40468.0,-37.50929,144.56444
426000.0,3,3.0,1.0,1.0,412.0,-37.49175,144.59565
540000.0,2,2.0,1.0,1.0,0.0,-37.85145,145.09107
960000.0,2,2.0,1.0,1.0,229.0,-37.87606,145.15951
1116500.0,5,5.0,2.0,2.0,701.0,-37.88902,145.16678000000005
610000.0,2,2.0,1.0,1.0,168.0,-37.70801,145.10689
690000.0,3,3.0,1.0,1.0,540.0,-37.71055,145.09593999999996
585000.0,2,2.0,1.0,1.0,240.0,-37.71254,145.09705
800000.0,3,3.0,3.0,2.0,668.0,-37.69022,145.09413999999995
800000.0,4,4.0,2.0,2.0,626.0,-37.70859,145.10464
896000.0,3,3.0,2.0,1.0,653.0,-37.71846,145.09689
1010000.0,3,3.0,2.0,2.0,582.0,-37.71325,145.09532
1660000.0,3,3.0,2.0,2.0,478.0,-37.93297000000001,144.99771
1960000.0,2,2.0,1.0,2.0,697.0,-37.94423,145.00843999999995
1200000.0,3,3.0,2.0,2.0,1089.0,-37.81432,145.03221000000005
670000.0,2,2.0,1.0,0.0,0.0,-37.83108,145.0353
600000.0,2,2.0,1.0,1.0,0.0,-37.82214000000001,145.03288
415000.0,1,1.0,1.0,1.0,0.0,-37.81519,145.03153
1150000.0,3,3.0,2.0,1.0,5259.0,-37.81442,145.01531
1100000.0,3,3.0,2.0,1.0,109.0,-37.81442,145.01531
525000.0,2,2.0,1.0,1.0,0.0,-37.82118,145.24138
650000.0,2,2.0,1.0,1.0,140.0,-37.74835,145.05042
580000.0,2,2.0,1.0,2.0,498.0,-37.73759,145.04236
820000.0,2,2.0,1.0,1.0,721.0,-37.74371,145.04161000000005
600000.0,4,4.0,2.0,3.0,715.0,-37.69787,144.75082
536500.0,3,3.0,2.0,4.0,578.0,-37.87326,144.69103
541000.0,3,3.0,1.0,2.0,623.0,-37.87386,144.69317
557000.0,3,3.0,1.0,2.0,577.0,-37.88505,144.69423
1601000.0,2,2.0,1.0,2.0,697.0,-37.77345,145.06098
559000.0,3,3.0,1.0,2.0,604.0,-37.68599,144.91195
930000.0,3,3.0,2.0,2.0,847.0,-37.72286,144.83252
705000.0,4,4.0,2.0,3.0,815.0,-37.71757,144.81328
590000.0,4,4.0,2.0,2.0,757.0,-37.72483,144.8143
920000.0,3,3.0,2.0,1.0,313.0,-37.74214,144.86965
1100000.0,4,4.0,4.0,2.0,500.0,-37.73573,144.87531
840000.0,3,3.0,1.0,2.0,575.0,-37.74316,144.87894
860000.0,3,3.0,1.0,1.0,568.0,-37.7465,144.8613
840000.0,3,3.0,1.0,0.0,114.0,-37.78895,144.93351
535000.0,2,2.0,2.0,1.0,0.0,-37.79013,144.92359
1080000.0,3,3.0,2.0,2.0,151.0,-37.80509,145.05572
575000.0,4,4.0,1.0,2.0,384.0,-37.99318,145.15939
740000.0,3,3.0,1.0,2.0,633.0,-37.71402,145.0314
1040000.0,4,4.0,2.0,2.0,633.0,-37.88214,145.25058
795000.0,4,4.0,2.0,2.0,499.0,-37.66641,144.98781
660000.0,4,4.0,2.0,3.0,578.0,-37.66225,145.0116
1170000.0,2,2.0,1.0,2.0,686.0,-37.78493,144.87968
930000.0,3,3.0,1.0,4.0,545.0,-37.78571,144.87346000000005
